#separator:tab
#html:true
#tags column:3
exquisit	Wort: exquisit<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 极其精致的；上乘的；考究的<br>English: exquisite; refined<br>Deutsch erklärt: Von sehr vorzüglicher, erlesener Qualität; geschmackvoll und besonders fein.<br>辨析: 偏书面、评价性较强，常用于食物、装饰、品味。<br><br>例句:<br>1. Das Restaurant serviert exquisite Speisen in einem eleganten Ambiente.<br>   这家餐厅在优雅的环境中提供精致上乘的菜肴。	GermanLexicon patch_229_434 passiv recognition
extern	Wort: extern<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 外部的；外聘的；外来的<br>English: external; outside<br>Deutsch erklärt: Draußen befindlich oder außerhalb eines Systems, einer Organisation oder einer Einrichtung liegend.<br>辨析: 常与 intern 对立，大学、公司、医疗和行政语境都很常见。<br><br>例句:<br>1. Für das Projekt arbeiten wir mit externen Expertinnen und Experten zusammen.<br>   这个项目我们与外部专家合作。	GermanLexicon patch_229_434 passiv recognition
extra	Wort: extra<br>Typ: passiv<br>Wortart: Adverb<br>中文: ①另外；额外地；单独地 ②特地；专门；额外<br>English: separately; additionally; specially<br>Deutsch erklärt: Getrennt, zusätzlich oder ausschließlich für einen bestimmten Zweck.<br>辨析: 常见于口语和书面语；作副词时与 Präfixoid extra- 不同。<br><br>例句:<br>1. Ich habe das Formular extra für Sie ausgedruckt.<br>   我特地把表格为您打印出来了。<br><br>搭配:<br>- extra bezahlen<br>- extra für jemanden tun	GermanLexicon patch_229_434 passiv recognition
extrem	Wort: extrem<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 极端的；极其的；非常的<br>English: extreme; very<br>Deutsch erklärt: Bis an die äußerste Grenze gehend; stark vom Üblichen abweichend oder sehr intensiv.<br>辨析: 既可描述客观程度，也可评价观点或行为过于偏激。<br><br>例句:<br>1. Die Temperaturen sind in diesem Sommer extrem hoch.<br>   这个夏天的气温极高。	GermanLexicon patch_229_434 passiv recognition
exzellent	Wort: exzellent<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 极好的；卓越的；杰出的<br>English: excellent<br>Deutsch erklärt: Sich durch besonders hohe Qualität oder Leistung auszeichnend.<br>辨析: 比 sehr gut 更正式、更强；常见于评价、学术和服务场景。<br><br>例句:<br>1. Sie hat die Prüfung mit exzellentem Ergebnis bestanden.<br>   她以非常出色的成绩通过了考试。	GermanLexicon patch_229_434 passiv recognition
exzentrisch	Wort: exzentrisch<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 古怪的；离经叛道的；怪异的<br>English: eccentric<br>Deutsch erklärt: In Auftreten, Verhalten oder Ansichten ungewöhnlich und deutlich vom Üblichen abweichend.<br>辨析: 常带评价色彩，可褒可贬；比 seltsam 更强调“与常规明显不同”。<br><br>例句:<br>1. Der Professor galt vielen Studierenden als exzentrisch.<br>   很多学生都觉得这位教授有点古怪。	GermanLexicon patch_229_434 passiv recognition
Exzess	Wort: Exzess<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 放纵；过度；无节制<br>English: excess; extravagance<br>Deutsch erklärt: Maßloses, übertriebenes Verhalten oder Ausschweifung.<br>辨析: 多用于批评过度行为、酗酒、狂欢等。<br><br>例句:<br>1. Die Feier endete in einem alkoholischen Exzess.<br>   那场派对最后变成了酗酒的狂欢。	GermanLexicon patch_229_434 passiv recognition
Facharbeiter	Wort: Facharbeiter<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ① 技术工人，熟练工人；② 受过完整职业培训的专业工人<br>English: skilled worker; trained tradesperson<br>Deutsch erklärt: Arbeiter oder Arbeiterin mit abgeschlossener Ausbildung in einem bestimmten Beruf<br>辨析: 与 Arbeiter 相比，Facharbeiter 强调受过职业培训、具备专业技能。<br><br>例句:<br>1. Wir suchen dringend Facharbeiter für die Metallverarbeitung.<br>   我们急需金属加工方面的技术工人。	GermanLexicon patch_229_434 passiv recognition
Facharzt	Wort: Facharzt<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 专科医生<br>English: specialist doctor; consultant physician<br>Deutsch erklärt: Arzt mit einer zusätzlichen Ausbildung auf einem speziellen medizinischen Gebiet<br>辨析: 与 Allgemeinarzt 相比，Facharzt 是某一医学专科的医生。<br><br>例句:<br>1. Nach den ersten Untersuchungen überwies mich die Hausärztin an einen Facharzt.<br>   初步检查后，家庭医生把我转诊给了一位专科医生。	GermanLexicon patch_229_434 passiv recognition
① 极好的，绝妙的；② 令人惊叹的，棒极了（带强烈赞美色彩）	Wort: fabelhaft<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: ① 极好的，绝妙的；② 令人惊叹的，棒极了（带强烈赞美色彩）<br>English: fabulous; terrific; excellent<br>Deutsch erklärt: in bewundernder Weise sehr schön, sehr gut oder außergewöhnlich<br>说明: 口语和书面语中都可用，语气偏赞美、夸奖。<br><br>例句:<br>1. Die Aufführung war fabelhaft, das Publikum war begeistert.<br>   演出非常精彩，观众都很激动。<br>2. Du siehst heute fabelhaft aus.<br>   你今天看起来棒极了。<br><br>搭配:<br>- fabelhaft aussehen<br>- fabelhaft sein	GermanLexicon patch_229_434 aktiv productive
Fachhochschule	Wort: Fachhochschule<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 应用科学大学，专科大学<br>English: University of Applied Sciences<br>Deutsch erklärt: Hochschule, an der ein praxisorientiertes Studium in einem bestimmten Fach absolviert werden kann<br>辨析: 与 Universität 相比，Fachhochschule 更偏实践导向。<br><br>例句:<br>1. Sie studiert Architektur an einer Fachhochschule.<br>   她在一所应用科学大学学习建筑学。	GermanLexicon patch_229_434 passiv recognition
Fachleute	Wort: Fachleute<br>Typ: passiv<br>Wortart: Substantiv<br>中文: 专家们，业内人士<br>English: experts; specialists<br>Deutsch erklärt: Mehrzahl von Fachmann/Fachfrau; Personen mit besonderer Sachkenntnis auf einem Gebiet<br><br>例句:<br>1. Der Rat von Fachleuten ist in dieser Frage sehr wichtig.<br>   在这个问题上，专家们的建议非常重要。	GermanLexicon patch_229_434 passiv recognition
专业上的；与某一学科/领域有关的	Wort: fachlich<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: 专业上的；与某一学科/领域有关的<br>English: technical; professional; subject-related<br>Deutsch erklärt: ein bestimmtes Fach betreffend oder dazu gehörend<br><br>例句:<br>1. Für die Stelle sind gute fachliche Kenntnisse erforderlich.<br>   这个岗位需要良好的专业知识。<br>2. Sie hat mich auch fachlich sehr überzeugt.<br>   她在专业能力上也让我非常信服。<br><br>搭配:<br>- fachliche Kenntnisse<br>- fachliche Voraussetzungen<br>- fachlich überzeugen	GermanLexicon patch_229_434 aktiv productive
Fachmann	Wort: Fachmann<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 专家，内行，行家<br>English: expert; specialist<br>Deutsch erklärt: männliche Person, die in einem bestimmten Fach ausgebildet ist und entsprechende Kenntnisse hat<br>辨析: 与 Experte 类似，但 Fachmann 更强调某一实际领域的专业能力。<br><br>例句:<br>1. Er gilt als Fachmann auf dem Gebiet der Steuerberatung.<br>   他被认为是税务咨询领域的专家。	GermanLexicon patch_229_434 passiv recognition
Fabrikant	Wort: Fabrikant<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 工厂主；制造商<br>English: manufacturer; factory owner<br>Deutsch erklärt: Person, die eine Fabrik besitzt oder als Hersteller auftritt<br>辨析: 比 Unternehmer 更具体，常指拥有工厂或生产企业的人。<br><br>例句:<br>1. Der Fabrikant ließ die Produktion modernisieren.<br>   这位工厂主让生产实现了现代化。	GermanLexicon patch_229_434 passiv recognition
Fabrikat	Wort: Fabrikat<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 制品；产品；某品牌的工业产品<br>English: make; product; manufactured article<br>Deutsch erklärt: bestimmtes Erzeugnis der Industrie<br><br>例句:<br>1. Mein neuer Wagen ist ein japanisches Fabrikat.<br>   我的新车是日本产的。	GermanLexicon patch_229_434 passiv recognition
fabrizieren	Wort: fabrizieren<br>Typ: passiv<br>Wortart: Verb<br>中文: ① 制造，生产；② 瞎搞出，胡乱做出（带贬义）<br>English: to manufacture; to whip up; to produce<br>Deutsch erklärt: etwas herstellen; oft auch abwertend: etwas schnell und unsauber machen<br>说明: 日常里更常见的是带轻微贬义的用法，如 fabrizieren einen Unsinn / eine Ausrede.<br><br>例句:<br>1. Die Kinder fabrizieren aus alten Kartons ein Spielhaus.<br>   孩子们用旧纸箱做了一座游戏屋。	GermanLexicon patch_229_434 passiv recognition
Fächer	Wort: Fächer<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 折扇；扇子<br>English: fan; folding fan<br>Deutsch erklärt: zusammenfaltbarer Gegenstand aus Seide, Papier o. Ä., der Luft zufächelt<br><br>例句:<br>1. An heißen Tagen nimmt sie immer einen Fächer mit.<br>   天气炎热时，她总会带一把扇子。	GermanLexicon patch_229_434 passiv recognition
Fachfrau	Wort: Fachfrau<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 女专家；女内行<br>English: female expert; specialist<br>Deutsch erklärt: weibliche Form zu Fachmann<br><br>例句:<br>1. Sie ist eine echte Fachfrau für Personalfragen.<br>   她是人事问题方面真正的专家。	GermanLexicon patch_229_434 passiv recognition
fächerförmig	Wort: fächerförmig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 扇形的<br>English: fan-shaped<br>Deutsch erklärt: die Form eines Fächers habend<br><br>例句:<br>1. Die Sitzreihen sind im Saal fächerförmig angeordnet.<br>   礼堂里的座位呈扇形排列。	GermanLexicon patch_229_434 passiv recognition
专业的；内行的；符合专业标准的	Wort: fachmännisch<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: 专业的；内行的；符合专业标准的<br>English: professional; expert; skilled<br>Deutsch erklärt: einem Fachmann oder einer Fachfrau entsprechend<br><br>例句:<br>1. Die Reparatur wurde fachmännisch durchgeführt.<br>   这次维修是按专业标准完成的。<br>2. Wir sollten dazu ein fachmännisches Urteil einholen.<br>   我们应该就此征求专业意见。<br><br>搭配:<br>- fachmännisch reparieren<br>- fachmännisch durchführen<br>- fachmännisches Urteil	GermanLexicon patch_229_434 aktiv productive
Fach（固定搭配）	Wort: Fach<br>Typ: kollokation<br><br>固定搭配项:<br>1. ein Fach Geschichte studieren<br>   学习历史专业<br>   Sie will an der Universität ein Fach Geschichte studieren.<br>2. sein Fach beherrschen<br>   精通自己的专业<br>   Wer erfolgreich sein will, muss sein Fach beherrschen.<br>3. in seinem Fach arbeiten<br>   从事本专业工作<br>   Nach dem Studium arbeitet er in seinem Fach.	GermanLexicon patch_229_434 kollokation collocation
Fachleute（固定搭配）	Wort: Fachleute<br>Typ: kollokation<br><br>固定搭配项:<br>1. der Rat von Fachleuten<br>   专家的建议<br>   Der Rat von Fachleuten ist in dieser Situation sehr wichtig.<br>2. auf dem Gebiet keine Fachleute sein<br>   在这个领域并非专家<br>   Wir sind auf dem Gebiet keine Fachleute.	GermanLexicon patch_229_434 kollokation collocation
Fachwerk	Wort: Fachwerk<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: das<br>中文: ① 木筋结构，半木结构；② 木架，骨架<br>English: timber-framed construction; framework<br>Deutsch erklärt: ① Bauweise mit sichtbarem Holzgerippe und ausgefüllten Zwischenräumen; ② Gerippe aus Balken.<br><br>例句:<br>1. Die Altstadt ist für ihr gut erhaltenes Fachwerk bekannt.<br>   这座老城以保存完好的木筋结构而闻名。	GermanLexicon patch_229_434 passiv recognition
① 没味道的，清淡的；② 无聊的，乏味的	Wort: fade<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: ① 没味道的，清淡的；② 无聊的，乏味的<br>English: bland; dull; flat<br>Deutsch erklärt: ① ohne Geschmack, schlecht gewürzt; ② ohne Reiz und daher langweilig.<br><br>例句:<br>1. Die Suppe schmeckt heute etwas fade.<br>   今天这汤有点淡。<br>2. Nach zwei Stunden Gespräch wurde es langsam fad.<br>   聊了两个小时后，气氛渐渐变得无聊起来。<br><br>搭配:<br>- fade Suppe<br>- fade Ausrede<br>- fad wirken	GermanLexicon patch_229_434 aktiv productive
Fach（固定搭配）	Wort: Fach<br>Typ: kollokation<br><br>固定搭配项:<br>1. fachsimpeln über + Akk.<br>   就……高谈阔论，专业地闲聊<br>   Sie haben den ganzen Abend über Fußball und Technik gefachsimpelt.<br>2. sich über etwas fachsimpelnd unterhalten<br>   围绕某事热烈地聊专业话题<br>   Die Kollegen saßen noch lange zusammen und fachsimpelten über neue Projekte.	GermanLexicon patch_229_434 kollokation collocation
① 有能力的，胜任的；② 能够……的，具备……能力的	Wort: fähig<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: ① 有能力的，胜任的；② 能够……的，具备……能力的<br>English: capable; able; fit for<br>Deutsch erklärt: ① aufgrund von Intelligenz, Tüchtigkeit oder Geschicktheit Aufgaben bewältigend; ② zu etwas in der Lage, imstande.<br>辨析: Zu unterscheiden von -fähig als Suffixoid: dort meist „für etwas geeignet / mit der Fähigkeit ausgestattet“ in Zusammensetzungen.<br><br>例句:<br>1. Sie ist eine fähige Juristin und kennt sich im Sozialrecht sehr gut aus.<br>   她是一位有能力的女律师，而且对社会法非常熟悉。<br>2. Er war vor Schock zu keinem klaren Gedanken fähig.<br>   他受惊之下连清楚思考的能力都没有了。<br><br>搭配:<br>- zu etwas fähig sein<br>- zu keinem Gedanken fähig sein<br>- eine fähige Kraft	GermanLexicon patch_229_434 aktiv productive
能力；才能；技能	Wort: Fähigkeit<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 能力；才能；技能<br>English: ability; capability; skill<br>Deutsch erklärt: das Befähigtsein; die geistige oder praktische Anlage, etwas zu tun.<br><br>例句:<br>1. Die Fähigkeit, sich schnell in neue Situationen einzufinden, ist im Studium sehr hilfreich.<br>   快速适应新情况的能力在学习中非常有帮助。<br>2. Er hat die Fähigkeit, komplizierte Inhalte einfach zu erklären.<br>   他有把复杂内容讲得很简单的能力。<br><br>搭配:<br>- die Fähigkeit zur Anpassung<br>- die Fähigkeit, etwas zu tun<br>- eine Fähigkeit erwerben	GermanLexicon patch_229_434 aktiv productive
fahrzeugfähig	Wort: fahrzeugfähig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 适合车辆通行的，车辆可行驶的<br>English: driveable; fit for vehicle traffic<br>Deutsch erklärt: von der Beschaffenheit her so, dass Fahrzeuge darauf fahren können.<br><br>例句:<br>1. Nach dem Schneefall war die Straße erst am Nachmittag wieder fahrzeugfähig.<br>   下雪后，这条路直到下午才重新适合车辆通行。	GermanLexicon patch_229_434 passiv recognition
vernehmungsfähig	Wort: vernehmungsfähig<br>Typ: passiv<br>Wortart: Adjektiv<br>中文: 可接受讯问的；具备受询问能力的<br>English: fit to be interrogated / questioned<br>Deutsch erklärt: so, dass jemand vernommen werden kann; körperlich oder psychisch in der Lage dazu.<br><br>例句:<br>1. Der Angeklagte war nach dem Unfall zunächst nicht vernehmungsfähig.<br>   被告在事故后最初无法接受讯问。	GermanLexicon patch_229_434 passiv recognition
搜捕，追查；缉拿	Wort: fahnden<br>Typ: aktiv<br>Wortart: Verb<br>中文: 搜捕，追查；缉拿<br>English: to search for; to hunt for; to track down<br>Deutsch erklärt: polizeilich nach einer Person oder Sache suchen, besonders zur Verhaftung oder Beschlagnahme.<br><br>例句:<br>1. Die Polizei fahndet nach dem flüchtigen Täter.<br>   警方正在追捕这名在逃嫌疑人。<br>2. Nach dem gestohlenen Wagen wird bundesweit gefahndet.<br>   全国范围内正在追查那辆被盗汽车。<br><br>搭配:<br>- nach jemandem fahnden<br>- nach etwas fahnden<br>- bundesweit fahnden	GermanLexicon patch_229_434 aktiv productive
搜捕，缉查；追查行动	Wort: Fahndung<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 搜捕，缉查；追查行动<br>English: manhunt; search operation; police hunt<br>Deutsch erklärt: polizeiliche Suche nach einer Person oder Sache.<br><br>例句:<br>1. Die Fahndung nach den Tätern läuft seit gestern Abend.<br>   对嫌疑人的搜捕从昨晚开始一直在进行。<br>2. Die Polizei leitete sofort eine Fahndung ein.<br>   警方立即展开了搜捕。<br><br>搭配:<br>- die Fahndung nach jemandem<br>- eine Fahndung einleiten<br>- zur Fahndung ausschreiben	GermanLexicon patch_229_434 aktiv productive
① 旗帜；② 口臭（尤指酒气）	Wort: Fahne<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ① 旗帜；② 口臭（尤指酒气）<br>English: flag; banner; alcohol breath<br>Deutsch erklärt: ① meist rechteckiges Tuch an einer Stange, das ein Land, einen Verein o. Ä. kennzeichnet; ② umgangssprachlich: unangenehmer Geruch des Atems nach Alkohol.<br><br>例句:<br>1. Vor dem Rathaus hing eine große Fahne.<br>   市政厅前挂着一面大旗。<br>2. Nach der Party hatte er ordentlich Fahne.<br>   聚会后，他满身酒气。<br><br>搭配:<br>- die Fahne hissen<br>- die Fahne einholen<br>- eine Fahne haben	GermanLexicon patch_229_434 aktiv productive
Fahrausweis	Wort: Fahrausweis<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ① 车票；②（瑞士）驾驶执照<br>English: ticket; driving licence (Switzerland)<br>Deutsch erklärt: amtssprachlich: Fahrschein; in der Schweiz auch Führerschein.<br><br>例句:<br>1. Bitte halten Sie Ihren Fahrausweis beim Einstieg bereit.<br>   请在上车时准备好您的车票。	GermanLexicon patch_229_434 passiv recognition
Fahrbahn	Wort: Fahrbahn<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 车行道，车道<br>English: carriageway; roadway; lane<br>Deutsch erklärt: Teil der Straße, auf dem Fahrzeuge fahren.<br><br>例句:<br>1. Bitte die Fahrbahn nur an der Ampel überqueren.<br>   请只在红绿灯处横穿车行道。	GermanLexicon patch_229_434 passiv recognition
渡船；渡轮	Wort: Fähre<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 渡船；渡轮<br>English: ferry<br>Deutsch erklärt: Schiff, das Personen, Fahrzeuge oder Güter über einen Fluss, ein Meer oder einen See befördert.<br><br>例句:<br>1. Wir fahren mit der Fähre nach Dänemark.<br>   我们坐渡轮去丹麦。<br>2. Die Fähre legt in fünf Minuten ab.<br>   渡轮五分钟后开船。<br><br>搭配:<br>- mit der Fähre fahren<br>- die Fähre nehmen<br>- die Fähre legt ab	GermanLexicon patch_229_434 aktiv productive
Fachsimpeln（固定搭配）	Wort: Fachsimpeln<br>Typ: kollokation<br><br>固定搭配项:<br>1. über etwas fachsimpeln<br>   就某个专业话题侃侃而谈、闲聊<br>   Die Ingenieure fachsimpelten über neue Batterietechnologien.<br>2. mit jemandem fachsimpeln<br>   和某人聊专业话题<br>   Im Café fachsimpelten die beiden über Fußballtaktik.	GermanLexicon patch_229_434 kollokation collocation
①不受控制的；失控的 ②未经控制/审核的	Wort: unkontrolliert<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: ①不受控制的；失控的 ②未经控制/审核的<br>English: uncontrolled; unchecked<br>Deutsch erklärt: ohne Kontrolle, Steuerung oder Überprüfung; nicht beherrscht<br>辨析: 区别于 kontrolliert（受控的；有控制的；经过检查的）<br><br>例句:<br>1. Die Situation geriet völlig unkontrolliert außer Kontrolle.<br>   局面完全失控了。<br>2. Unkontrollierte Ausgaben können schnell zu finanziellen Problemen führen.<br>   未经控制的开支很快就会导致财务问题。<br><br>搭配:<br>- unkontrolliertes Wachstum<br>- unkontrollierte Bewegungen	GermanLexicon patch_229_434 aktiv productive
疏忽的；大意的；失职的	Wort: fahrlässig<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: 疏忽的；大意的；失职的<br>English: negligent; careless<br>Deutsch erklärt: die nötige Sorgfalt vermissen lassend und dadurch einen Schaden verursachend<br>辨析: 常用于法律和正式语体；比 leichtsinnig 更强调未尽注意义务<br>说明: 法律语境中很常见，值得主动掌握。<br><br>例句:<br>1. Er hat fahrlässig gehandelt und dabei andere gefährdet.<br>   他疏忽行事，并因此危及了他人。<br>2. Bei fahrlässiger Körperverletzung drohen rechtliche Konsequenzen.<br>   因过失伤害可能会带来法律后果。<br><br>搭配:<br>- fahrlässig handeln<br>- fahrlässige Körperverletzung	GermanLexicon patch_229_434 aktiv productive
①时刻表 ②计划；时间安排	Wort: Fahrplan<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: der<br>中文: ①时刻表 ②计划；时间安排<br>English: timetable; schedule; roadmap<br>Deutsch erklärt: Plan mit den Ankunfts- und Abfahrtszeiten von Verkehrsmitteln oder übertragen: ein Ablaufplan<br>辨析: 在政治、项目管理中也常用作比喻义<br>说明: 比喻义在新闻和正式文本中很常见。<br><br>例句:<br>1. Im Fahrplan steht, dass der nächste Zug in zehn Minuten abfährt.<br>   时刻表上写着下一班火车十分钟后发车。<br>2. Die Regierung will ihren Fahrplan für die Energiewende nächste Woche vorstellen.<br>   政府想在下周公布其能源转型计划。<br><br>搭配:<br>- im Fahrplan nachsehen<br>- einen Fahrplan erstellen	GermanLexicon patch_229_434 aktiv productive
自行车	Wort: Fahrrad<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 自行车<br>English: bicycle<br>Deutsch erklärt: zweirädriges Fahrzeug, das durch Treten der Pedale angetrieben wird<br><br>例句:<br>1. Ich fahre im Sommer fast jeden Tag mit dem Fahrrad zur Uni.<br>   夏天我几乎每天骑自行车去大学。<br>2. Das Fahrrad muss noch repariert werden.<br>   这辆自行车还得修一修。<br><br>搭配:<br>- mit dem Fahrrad fahren<br>- ein Fahrrad reparieren	GermanLexicon patch_229_434 aktiv productive
Fahrschein	Wort: Fahrschein<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 车票；乘车凭证<br>English: ticket; fare ticket<br>Deutsch erklärt: Schein, der zum Fahren mit einem öffentlichen Verkehrsmittel berechtigt<br>辨析: heute oft durch Fahrkarte oder Ticket ersetzt; in manchen Regionen/formellen Kontexten noch gebräuchlich<br>说明: Eher lesend verstehen als aktiv verwenden.<br><br>例句:<br>1. Ohne Fahrschein darf man in der Bahn nicht mitfahren.<br>   没有车票不能乘坐火车。	GermanLexicon patch_229_434 passiv recognition
Fahrerflucht	Wort: Fahrerflucht<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 肇事逃逸<br>English: hit-and-run<br>Deutsch erklärt: unerlaubtes Sichentfernen vom Unfallort nach einem selbst verursachten Verkehrsunfall<br>说明: Im Alltag und besonders im Recht sehr relevant.<br><br>例句:<br>1. Nach dem Unfall stand der Fahrer unter Verdacht, Fahrerflucht begangen zu haben.<br>   事故发生后，该司机被怀疑肇事逃逸。	GermanLexicon patch_229_434 passiv recognition
Fahrerlaubnis	Wort: Fahrerlaubnis<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ①驾驶许可 ②驾驶执照/官方准许<br>English: driving licence; authorization to drive<br>Deutsch erklärt: amtliche Genehmigung bzw. Bescheinigung, die zum Führen eines Kraftfahrzeugs berechtigt<br>辨析: im Alltag oft mit Führerschein gleichgesetzt, juristisch aber nicht ganz dasselbe<br>说明: Wichtiger Rechts- und Verkehrswortschatz.<br><br>例句:<br>1. Wer ohne Fahrerlaubnis fährt, macht sich strafbar.<br>   无驾驶许可开车是违法的。	GermanLexicon patch_229_434 passiv recognition
Fahrstuhl	Wort: Fahrstuhl<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 电梯<br>English: elevator; lift<br>Deutsch erklärt: Vorrichtung, mit der Personen oder Lasten auf- und abwärts bewegt werden<br>辨析: regional auch Aufzug; im Alltag meist Aufzug gebräuchlicher<br><br>例句:<br>1. Der Fahrstuhl ist gerade außer Betrieb.<br>   电梯现在停运了。	GermanLexicon patch_229_434 passiv recognition
①行驶；乘车；旅程 ②旅行	Wort: Fahrt<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ①行驶；乘车；旅程 ②旅行<br>English: ride; journey; trip; drive<br>Deutsch erklärt: das Fahren; auch eine Reise oder ein Ausflug mit einem Verkehrsmittel<br><br>例句:<br>1. Während der Fahrt hat das Kind eingeschlafen.<br>   路上孩子睡着了。<br>2. Die Fahrt nach München dauert etwa vier Stunden.<br>   去慕尼黑的旅程大约要四个小时。<br><br>搭配:<br>- auf der Fahrt<br>- eine Fahrt machen	GermanLexicon patch_229_434 aktiv productive
Fährte	Wort: Fährte<br>Typ: passiv<br>Wortart: Substantiv<br>Genus: die<br>中文: ①足迹；踪迹 ②线索<br>English: track; trail; trace<br>Deutsch erklärt: Spur im Boden, besonders von Tieren; übertragen auch Hinweis auf etwas<br>辨析: im übertragenen Sinn in Texten und Krimis häufig<br>说明: Übersetzbar auch als Spur/Indiz, je nach Kontext.<br><br>例句:<br>1. Der Hund folgte der Fährte des Wildes.<br>   狗沿着野兽的踪迹追了上去。	GermanLexicon patch_229_434 passiv recognition
车辆；交通工具	Wort: Fahrzeug<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: das<br>中文: 车辆；交通工具<br>English: vehicle<br>Deutsch erklärt: größere Vorrichtung, mit der man fahren und Menschen oder Lasten befördern kann<br>辨析: Oberbegriff für Auto, Bus, Lkw usw.<br><br>例句:<br>1. Das Fahrzeug wurde am Straßenrand abgestellt.<br>   这辆车停在了路边。<br>2. In der Innenstadt sind viele Fahrzeuge verboten.<br>   市中心禁止很多车辆通行。<br><br>搭配:<br>- ein Fahrzeug lenken<br>- ein Fahrzeug abstellen	GermanLexicon patch_229_434 aktiv productive
公平的；公正的；讲理的	Wort: fair<br>Typ: aktiv<br>Wortart: Adjektiv<br>中文: 公平的；公正的；讲理的<br>English: fair; just; decent<br>Deutsch erklärt: anständig und gerecht im Verhalten gegenüber anderen<br><br>例句:<br>1. Wir erwarten eine faire Beurteilung unserer Arbeit.<br>   我们希望对我们的工作做出公正的评价。<br>2. Es war fair von ihm, den Fehler sofort zuzugeben.<br>   他立刻承认错误，这很公道。<br><br>搭配:<br>- fair behandeln<br>- ein faires Verfahren	GermanLexicon patch_229_434 aktiv productive
公平；公正；公平精神	Wort: Fairness<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: die<br>中文: 公平；公正；公平精神<br>English: fairness<br>Deutsch erklärt: anständiges und gerechtes Verhalten<br><br>例句:<br>1. Im Sport ist Fairness genauso wichtig wie der Sieg.<br>   在体育中，公平和胜利一样重要。<br>2. Die Fairness des Verfahrens wurde von vielen gelobt.<br>   许多人称赞了该程序的公正性。<br><br>搭配:<br>- Fairness zeigen<br>- die Fairness eines Verfahrens	GermanLexicon patch_229_434 aktiv productive
事实；真相	Wort: Fakt<br>Typ: aktiv<br>Wortart: Substantiv<br>Genus: der<br>中文: 事实；真相<br>English: fact<br>Deutsch erklärt: etwas Tatsächliches, Gegebenes; eine belegbare Tatsache<br>辨析: stärker umgangssprachlich als Tatsache; in der Wissenschaft meist nicht erste Wahl<br>说明: Im Alltag und in Medien sehr häufig.<br><br>例句:<br>1. Der Fakt ist, dass wir mehr Personal brauchen.<br>   事实是，我们需要更多人手。<br>2. Das sind keine Meinungen, sondern harte Fakten.<br>   这不是观点，而是硬事实。<br><br>搭配:<br>- harte Fakten<br>- der Fakt ist, dass ...	GermanLexicon patch_229_434 aktiv productive
